unix,open,high,low,close,volume,num_of_trades,symbol
1641132000000,47137.35000000,47191.07000000,47100.00000000,47175.00000000,152.00904000,8309,BTCUSDT
1641132900000,47174.99000000,47202.39000000,47020.00000000,47056.24000000,220.68957000,9010,BTCUSDT
1641133800000,47056.24000000,47170.00000000,47055.26000000,47140.98000000,127.91204000,6974,BTCUSDT
1641134700000,47140.98000000,47163.13000000,47093.61000000,47112.55000000,117.05546000,7617,BTCUSDT
1641135600000,47112.54000000,47336.64000000,47071.27000000,47287.14000000,207.92148000,10306,BTCUSDT
1641136500000,47287.13000000,47320.24000000,47179.01000000,47185.97000000,180.33290000,8449,BTCUSDT
1641137400000,47185.97000000,47213.93000000,47105.13000000,47203.88000000,170.65358000,7484,BTCUSDT
1641138300000,47203.87000000,47390.00000000,47202.52000000,47340.47000000,225.25573000,9046,BTCUSDT
1641139200000,47340.47000000,47486.61000000,47273.64000000,47431.11000000,298.39696000,9578,BTCUSDT
1641140100000,47431.11000000,47473.59000000,47356.94000000,47419.57000000,147.42647000,7497,BTCUSDT
1641141000000,47420.64000000,47664.95000000,47419.57000000,47546.55000000,373.52978000,12874,BTCUSDT
1641141900000,47546.50000000,47886.00000000,47546.50000000,47792.30000000,548.21629000,16503,BTCUSDT
1641142800000,47792.29000000,47990.00000000,47520.89000000,47549.71000000,692.67062000,20831,BTCUSDT
1641143700000,47549.71000000,47694.00000000,47482.57000000,47646.39000000,258.30986000,10086,BTCUSDT
1641144600000,47646.39000000,47671.70000000,47514.24000000,47590.98000000,164.72832000,7624,BTCUSDT
1641145500000,47590.98000000,47600.00000000,47317.46000000,47401.14000000,324.88357000,11113,BTCUSDT
1641146400000,47401.14000000,47401.14000000,47221.20000000,47254.01000000,334.15265000,10555,BTCUSDT
1641147300000,47254.01000000,47299.92000000,46856.28000000,46949.01000000,573.46339000,16112,BTCUSDT
1641148200000,46949.02000000,47007.87000000,46654.00000000,46909.07000000,677.51064000,19015,BTCUSDT
1641149100000,46909.06000000,47082.30000000,46866.14000000,47058.12000000,267.21131000,8899,BTCUSDT
1641150000000,47056.43000000,47217.10000000,46965.39000000,47065.19000000,335.77038000,10161,BTCUSDT
1641150900000,47065.19000000,47114.72000000,46854.01000000,46915.69000000,280.55964000,7889,BTCUSDT
1641151800000,46915.69000000,47006.70000000,46851.51000000,46942.10000000,205.02034000,7272,BTCUSDT
1641152700000,46942.09000000,46987.89000000,46900.38000000,46907.68000000,116.03571000,5961,BTCUSDT
1641153600000,46907.67000000,47050.00000000,46815.17000000,47035.48000000,261.56729000,9474,BTCUSDT
1641154500000,47035.47000000,47050.00000000,46951.51000000,47033.17000000,109.28714000,5507,BTCUSDT
1641155400000,47033.18000000,47033.19000000,46899.46000000,46956.18000000,109.21628000,5678,BTCUSDT
1641156300000,46956.18000000,47035.00000000,46920.00000000,47007.14000000,90.15186000,4678,BTCUSDT
1641157200000,47007.14000000,47187.98000000,46913.27000000,47156.46000000,160.74984000,7485,BTCUSDT
1641158100000,47156.45000000,47159.30000000,47038.24000000,47060.00000000,83.38568000,5189,BTCUSDT
1641159000000,47060.00000000,47162.83000000,47050.94000000,47063.55000000,100.82494000,4629,BTCUSDT
1641159900000,47063.54000000,47063.55000000,46990.00000000,47018.03000000,87.63522000,4408,BTCUSDT
1641160800000,47017.98000000,47195.00000000,47014.84000000,47191.32000000,124.08847000,5562,BTCUSDT
1641161700000,47191.31000000,47191.32000000,47108.52000000,47156.30000000,99.06626000,5167,BTCUSDT
1641162600000,47155.98000000,47398.99000000,47155.31000000,47380.98000000,371.53311000,11309,BTCUSDT
1641163500000,47380.98000000,47380.99000000,47230.00000000,47255.38000000,89.03412000,4875,BTCUSDT
1641164400000,47255.39000000,47428.52000000,47255.38000000,47316.86000000,190.19099000,7407,BTCUSDT
1641165300000,47316.86000000,47405.01000000,47266.60000000,47394.62000000,254.05109000,6171,BTCUSDT
1641166200000,47394.62000000,47469.34000000,47303.97000000,47346.04000000,181.25780000,5633,BTCUSDT
1641167100000,47346.04000000,47383.80000000,47283.71000000,47286.18000000,123.98148000,4782,BTCUSDT
1641168000000,47286.18000000,47289.11000000,47139.19000000,47139.19000000,265.91351000,9719,BTCUSDT
1641168900000,47139.20000000,47252.77000000,47139.19000000,47174.43000000,170.25227000,7277,BTCUSDT
1641169800000,47174.44000000,47181.31000000,47062.11000000,47150.01000000,166.62155000,6520,BTCUSDT
1641170700000,47150.02000000,47211.46000000,47050.00000000,47050.08000000,131.33061000,5516,BTCUSDT
1641171600000,47050.09000000,47087.64000000,47024.38000000,47041.13000000,200.47880000,6939,BTCUSDT
1641172500000,47041.12000000,47087.95000000,46950.00000000,47035.77000000,196.95862000,7272,BTCUSDT
1641173400000,47035.77000000,47086.20000000,46976.46000000,46976.46000000,105.33698000,4931,BTCUSDT
1641174300000,46976.46000000,47138.78000000,46964.71000000,47116.71000000,125.28140000,5089,BTCUSDT
1641175200000,47116.22000000,47116.71000000,46900.04000000,46925.90000000,213.88573000,7733,BTCUSDT
1641176100000,46925.90000000,47008.59000000,46870.00000000,46997.37000000,135.66735000,5978,BTCUSDT
1641177000000,46997.36000000,47051.89000000,46955.01000000,46980.49000000,176.70711000,7152,BTCUSDT
1641177900000,46980.49000000,47031.24000000,46858.44000000,46999.98000000,255.44695000,7611,BTCUSDT
1641178800000,46999.98000000,47084.80000000,46950.62000000,46950.62000000,157.76338000,6372,BTCUSDT
1641179700000,46950.62000000,46971.29000000,46871.09000000,46958.64000000,169.84288000,6078,BTCUSDT
1641180600000,46958.64000000,46981.41000000,46740.00000000,46787.72000000,301.60166000,8747,BTCUSDT
1641181500000,46787.72000000,46847.13000000,46722.39000000,46793.26000000,221.23062000,7050,BTCUSDT
1641182400000,46793.27000000,46888.87000000,46750.00000000,46853.70000000,175.80674000,6634,BTCUSDT
1641183300000,46853.70000000,46910.23000000,46818.43000000,46841.99000000,201.80369000,5510,BTCUSDT
1641184200000,46841.97000000,46944.77000000,46821.79000000,46928.72000000,171.80101000,5447,BTCUSDT
1641185100000,46928.73000000,46935.85000000,46800.00000000,46822.26000000,139.08731000,5608,BTCUSDT
1641186000000,46822.26000000,46884.69000000,46750.13000000,46770.46000000,204.10872000,6500,BTCUSDT
1641186900000,46770.46000000,47027.84000000,46770.09000000,46965.38000000,244.70845000,6800,BTCUSDT
1641187800000,46965.38000000,47211.09000000,46960.48000000,47149.09000000,350.06660000,8415,BTCUSDT
1641188700000,47149.09000000,47178.82000000,47035.24000000,47078.64000000,119.73796000,5058,BTCUSDT
1641189600000,47078.64000000,47100.00000000,47017.20000000,47017.21000000,140.88882000,5668,BTCUSDT
1641190500000,47017.22000000,47048.00000000,46946.22000000,46968.17000000,133.34102000,5480,BTCUSDT
