unix,open,high,low,close,volume,num_of_trades,symbol
1635891300000,4534.29000000,4556.00000000,4530.66000000,4555.73000000,4885.79825000,18645,ETHUSDT
1635892200000,4555.72000000,4556.75000000,4543.51000000,4547.22000000,3754.05780000,15615,ETHUSDT
1635893100000,4547.23000000,4551.46000000,4535.08000000,4544.33000000,3086.57670000,13441,ETHUSDT
1635894000000,4544.33000000,4564.99000000,4541.62000000,4563.18000000,6489.74580000,20469,ETHUSDT
1635894900000,4563.18000000,4576.24000000,4550.04000000,4559.97000000,8498.29197000,32433,ETHUSDT
1635895800000,4559.73000000,4597.12000000,4559.00000000,4591.87000000,9457.43158000,57921,ETHUSDT
1635896700000,4591.86000000,4599.60000000,4579.69000000,4589.89000000,6583.02355000,29074,ETHUSDT
1635897600000,4589.68000000,4599.93000000,4571.67000000,4578.13000000,8506.35660000,20253,ETHUSDT
1635898500000,4578.14000000,4586.74000000,4553.30000000,4556.87000000,6334.93580000,19839,ETHUSDT
1635899400000,4556.87000000,4580.35000000,4556.83000000,4576.38000000,4768.91980000,15864,ETHUSDT
1635900300000,4576.38000000,4636.99000000,4575.49000000,4632.35000000,15069.29787000,72196,ETHUSDT
1635901200000,4632.40000000,4639.98000000,4621.41000000,4634.98000000,6633.88740000,42500,ETHUSDT
1635902100000,4634.98000000,4635.00000000,4611.01000000,4616.48000000,6688.33210000,26439,ETHUSDT
1635903000000,4616.47000000,4621.08000000,4603.09000000,4604.00000000,5092.84000000,22450,ETHUSDT
1635903900000,4604.00000000,4615.39000000,4598.00000000,4610.98000000,4313.21200000,22156,ETHUSDT
1635904800000,4610.97000000,4611.56000000,4575.43000000,4583.46000000,5753.98610000,27091,ETHUSDT
1635905700000,4583.46000000,4588.16000000,4575.72000000,4580.89000000,3359.65350000,12347,ETHUSDT
1635906600000,4580.89000000,4593.03000000,4579.71000000,4590.06000000,2465.46860000,10809,ETHUSDT
1635907500000,4590.05000000,4600.00000000,4583.54000000,4598.73000000,3301.54340000,12209,ETHUSDT
1635908400000,4598.74000000,4599.05000000,4581.96000000,4584.46000000,3184.05230000,15200,ETHUSDT
1635909300000,4584.47000000,4590.00000000,4575.69000000,4588.53000000,2831.33610000,14653,ETHUSDT
1635910200000,4588.52000000,4598.77000000,4578.31000000,4583.54000000,3283.98610000,13582,ETHUSDT
1635911100000,4583.53000000,4590.03000000,4575.46000000,4588.75000000,2770.42400000,10177,ETHUSDT
1635912000000,4588.75000000,4590.83000000,4576.39000000,4576.43000000,3055.94300000,9678,ETHUSDT
1635912900000,4576.43000000,4580.45000000,4561.74000000,4569.69000000,3362.89390000,18581,ETHUSDT
