unix,open,high,low,close,volume,num_of_trades,symbol
1662058800000,19812.93000000,19907.00000000,19800.40000000,19863.24000000,2610.81271000,63555,BTCUSDT
1662059700000,19863.24000000,19870.37000000,19780.63000000,19796.05000000,2133.30855000,51281,BTCUSDT
1662060600000,19794.86000000,19827.88000000,19780.11000000,19824.20000000,1761.75982000,43568,BTCUSDT
1662061500000,19823.20000000,19879.00000000,19797.56000000,19871.68000000,1957.56463000,50339,BTCUSDT
1662062400000,19871.68000000,20026.06000000,19841.45000000,19945.46000000,3596.74429000,79384,BTCUSDT
1662063300000,19944.41000000,20056.47000000,19944.17000000,20013.46000000,3156.60067000,69797,BTCUSDT
1662064200000,20013.46000000,20047.02000000,19985.61000000,20006.92000000,1957.61329000,43112,BTCUSDT
1662065100000,20006.92000000,20099.83000000,19992.29000000,20068.72000000,2259.67608000,52055,BTCUSDT
1662066000000,20070.25000000,20129.99000000,20045.50000000,20126.29000000,1666.69409000,38981,BTCUSDT
1662066900000,20126.29000000,20169.41000000,20039.91000000,20061.75000000,2242.44648000,51532,BTCUSDT
1662067800000,20061.54000000,20099.99000000,20043.50000000,20061.43000000,658.74311000,27899,BTCUSDT
1662068700000,20061.42000000,20119.39000000,20051.22000000,20084.23000000,1048.85034000,31690,BTCUSDT
1662069600000,20085.27000000,20180.00000000,20083.63000000,20159.88000000,2585.76258000,56819,BTCUSDT
1662070500000,20159.88000000,20167.88000000,20085.00000000,20092.77000000,2050.01043000,42681,BTCUSDT
1662071400000,20092.77000000,20107.83000000,20066.45000000,20073.98000000,1741.12413000,35992,BTCUSDT
1662072300000,20075.04000000,20101.68000000,20068.97000000,20078.34000000,1386.61007000,28350,BTCUSDT
1662073200000,20079.03000000,20097.36000000,20053.81000000,20077.86000000,1544.63414000,32383,BTCUSDT
1662074100000,20077.04000000,20112.19000000,20060.35000000,20084.48000000,1409.32822000,27175,BTCUSDT
1662075000000,20084.48000000,20129.39000000,20055.53000000,20120.90000000,1767.93001000,36137,BTCUSDT
1662075900000,20121.10000000,20150.52000000,20092.00000000,20131.46000000,1509.77691000,31330,BTCUSDT
1662076800000,20132.64000000,20137.13000000,20072.01000000,20108.83000000,1877.39626000,44799,BTCUSDT
1662077700000,20109.01000000,20110.41000000,20055.70000000,20092.05000000,1994.22357000,48233,BTCUSDT
1662078600000,20092.05000000,20095.18000000,20055.76000000,20066.96000000,1327.49501000,35165,BTCUSDT
1662079500000,20066.96000000,20089.58000000,20047.61000000,20072.73000000,1397.24187000,37270,BTCUSDT
1662080400000,20072.73000000,20097.33000000,20008.65000000,20028.31000000,1766.21417000,44957,BTCUSDT
1662081300000,20029.15000000,20082.55000000,20015.00000000,20067.58000000,1621.94730000,39696,BTCUSDT
1662082200000,20068.33000000,20073.63000000,20038.43000000,20038.50000000,1347.98656000,33466,BTCUSDT
1662083100000,20038.51000000,20053.62000000,20025.69000000,20050.84000000,1287.27525000,31058,BTCUSDT
1662084000000,20049.83000000,20082.08000000,19994.11000000,20005.67000000,1893.69831000,47089,BTCUSDT
1662084900000,20006.45000000,20023.08000000,19957.78000000,19962.43000000,2309.76259000,52927,BTCUSDT
1662085800000,19963.31000000,19993.40000000,19962.42000000,19987.48000000,1140.43252000,32479,BTCUSDT
1662086700000,19987.48000000,20034.62000000,19986.82000000,20033.01000000,1509.72751000,39292,BTCUSDT
1662087600000,20033.01000000,20245.89000000,20029.83000000,20178.44000000,4658.21695000,117541,BTCUSDT
1662088500000,20178.42000000,20238.53000000,20123.34000000,20156.71000000,2564.81732000,70594,BTCUSDT
1662089400000,20156.70000000,20209.78000000,20141.01000000,20205.07000000,1946.46737000,51010,BTCUSDT
1662090300000,20206.06000000,20212.73000000,20154.60000000,20157.01000000,1700.65103000,40690,BTCUSDT
1662091200000,20157.01000000,20177.52000000,20140.37000000,20157.70000000,1552.82727000,38741,BTCUSDT
1662092100000,20157.70000000,20298.00000000,20156.02000000,20235.03000000,3308.63896000,74785,BTCUSDT
1662093000000,20235.87000000,20242.10000000,20186.77000000,20193.25000000,1501.15477000,44115,BTCUSDT
1662093900000,20193.25000000,20197.03000000,20146.28000000,20161.07000000,1626.26976000,41266,BTCUSDT
1662094800000,20160.10000000,20174.46000000,20139.47000000,20157.80000000,1613.02486000,41223,BTCUSDT
1662095700000,20158.34000000,20158.99000000,20107.81000000,20111.01000000,1776.47162000,44331,BTCUSDT
1662096600000,20111.81000000,20142.00000000,20081.04000000,20086.42000000,2248.10296000,51058,BTCUSDT
